Precio,Habitaciones,Baños,Parqueos,Sector,Condicion,Uso Actual,mt2,Piso/Nivel,Ascensor,Edificable,Agno Construccion,Planta Electrica,Seguridad 24 Horas,Control de Acceso,Piscina,Gimnasio,Medio baño
1600.0,2,2,2, La Esperilla,Segundo Uso,Residencial,135.0,9,True,False,2021,True,True,True,True,True,True
1300.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,175.0,5,True,False,2022,True,True,False,False,True,False
600.0,2,2,2, Ensanche La Fé,Segundo Uso,Comercial,45.72,2,False,False,2023,True,True,False,False,False,False
1800.0,2,2,2, Los Cacicazgos,Nueva,Residencial,160.0,5,True,False,2023,True,True,False,True,True,True
1300.0,1,1,1, Ensanche Paraíso,Segundo Uso,Residencial,67.0,5,True,False,2020,True,False,False,False,False,True
2600.0,4,4,4, Evaristo Morales,Segundo Uso,Residencial,300.0,5,True,False,2022,True,True,False,True,False,True
950.0,2,3,2, Renacimiento,Segundo Uso,Residencial,141.0,3,True,False,2023,True,True,True,False,False,True
1500.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,150.0,6,True,False,2014,True,False,False,False,False,True
1100.0,1,1,2, Evaristo Morales,Segundo Uso,Residencial,79.0,9,True,False,2022,True,True,False,True,False,True
1350.0,1,1,1, La Esperilla,Segundo Uso,Residencial,88.0,6,True,False,2021,False,False,False,True,True,False
1100.0,1,1,2, Evaristo Morales,Nueva,Mixto,150.5397022332506,5,True,False,2022,False,False,False,True,True,True
1100.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,155.0,7,True,False,2022,False,True,False,False,False,True
1300.0,2,2,2, Bella Vista,Segundo Uso,Residencial,117.0,8,True,False,2023,True,True,True,True,True,True
1100.0,1,2,2, Piantini,Segundo Uso,Residencial,75.0,6,True,False,2012,True,True,True,False,True,False
1600.0,2,2,2, La Esperilla,Segundo Uso,Residencial,150.5397022332506,7,True,False,2021,True,True,False,False,True,True
1000.0,2,1,2, Ensanche Naco,Nueva,Residencial,70.0,12,True,False,2024,False,False,False,False,False,False
2800.0,2,2,2, Ensanche Paraíso,Nueva,Residencial,114.0,9,True,False,2024,True,True,True,True,True,True
2200.0,3,3,2, Bella Vista Sur,Segundo Uso,Residencial,300.0,8,True,False,2024,True,True,True,False,True,True
1450.0,1,2,2, Piantini,Nueva,Residencial,85.0,5,True,False,2024,True,True,True,True,True,False
1200.0,2,2,1, Los Restauradores,Nueva,Residencial,100.0,4,True,False,2020,True,True,True,False,False,True
875.0,1,1,1, Ensanche Naco,Segundo Uso,Residencial,87.0,6,True,False,2023,True,False,False,True,True,True
900.0,2,2,1, Zona Universitaria,Nueva,Residencial,96.0,7,True,False,2024,True,True,False,False,True,True
1800.0,3,3,2, Bella Vista,Nueva,Residencial,150.5397022332506,5,True,False,2023,True,True,True,True,True,True
1300.0,2,2,2, Serrallés,Segundo Uso,Residencial,85.0,5,False,False,2021,True,True,True,True,True,False
850.0,2,2,1, El Millón,Segundo Uso,Residencial,135.0,4,True,False,2022,True,True,True,False,False,False
3800.0,2,2,2, Av. Anacaona,Segundo Uso,Residencial,202.0,9,True,False,2020,True,True,True,True,True,True
1300.0,2,2,2, Bella Vista,Nueva,Residencial,117.0,8,True,False,2023,True,True,True,True,True,True
800.0,1,2,1, Ensanche Naco,Segundo Uso,Residencial,75.0,7,True,False,2019,True,True,True,False,False,True
975.0,1,2,1, Ensanche Naco,Segundo Uso,Residencial,75.0,4,True,False,2023,True,True,True,False,True,False
1600.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,143.0,6,True,False,2023,True,True,True,True,False,True
2000.0,2,2,2, La Esperilla,Segundo Uso,Residencial,150.5397022332506,9,True,False,2021,True,True,True,True,True,True
1500.0,3,2,2, Gazcue,Segundo Uso,Residencial,150.0,3,True,False,2022,False,True,True,True,True,True
4500.0,2,3,3, Los Cacicazgos,Segundo Uso,Residencial,241.0,6,True,False,2023,True,True,True,True,True,True
1000.0,2,2,1, El Millón,Segundo Uso,Residencial,78.0,4,True,False,2022,False,True,False,False,False,False
1400.0,2,2,2, Serrallés,Nueva,Residencial,84.0,11,True,False,2021,True,False,True,False,True,True
1000.0,2,2,1, El Millón,Segundo Uso,Residencial,78.0,4,True,False,2022,True,True,False,False,False,False
2500.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,190.0,8,True,False,2022,True,True,True,True,False,True
1200.0,2,2,2, Evaristo Morales,Nueva,Residencial,90.0,4,True,False,2022,True,True,True,True,False,True
800.0,1,2,1, Bella Vista,Nueva,Residencial,150.5397022332506,5,True,False,2023,False,True,False,False,False,False
2200.0,2,2,2, Piantini,Nueva,Residencial,146.0,8,True,False,2024,True,True,True,True,False,True
800.0,1,2,1, Bella Vista,Nueva,Residencial,68.0,5,True,False,2023,True,True,False,True,False,False
2200.0,2,2,1, Bella Vista,Remodelada,Residencial,110.0,5,True,False,2023,True,True,True,True,True,True
2700.0,3,3,2, Av. Anacaona,Segundo Uso,Residencial,170.0,9,True,False,2020,True,True,True,False,False,True
1300.0,2,2,2, Piantini,Segundo Uso,Residencial,140.0,5,True,False,2021,True,True,True,False,False,False
1200.0,2,2,2, Evaristo Morales,Nueva,Mixto,90.0,4,True,False,2022,False,False,False,True,True,True
2000.0,3,3,2, Piantini,Segundo Uso,Residencial,173.0,2,True,False,2021,True,True,False,True,False,True
990.0,1,1,1, Serrallés,Segundo Uso,Residencial,70.0,7,True,False,2021,True,True,True,True,False,False
2000.0,3,3,2, Piantini,Segundo Uso,Residencial,172.0,5,True,False,2021,True,True,True,True,False,True
2200.0,2,2,1, Bella Vista,Segundo Uso,Residencial,110.0,5,True,False,2023,False,True,False,True,False,True
1600.0,2,2,2, Piantini,Segundo Uso,Residencial,150.5397022332506,3,True,False,2021,True,True,False,True,True,True
850.0,2,2,1, El Millón,Segundo Uso,Residencial,115.0,4,True,False,2022,True,True,True,False,False,True
1000.0,2,2,2, Renacimiento,Segundo Uso,Residencial,150.5397022332506,4,True,False,2023,True,False,False,True,True,True
2100.0,2,2,2, Bella Vista,Nueva,Residencial,145.0,5,True,False,2023,True,True,True,True,True,True
900.0,1,1,1, Bella Vista Norte,Nueva,Residencial,150.5397022332506,7,True,False,2023,True,False,False,False,True,True
900.0,3,2,1, Bella Vista,Segundo Uso,Residencial,165.0,2,True,False,2023,False,False,False,False,False,False
2800.0,3,3,2, Piantini,Nueva,Residencial,150.5397022332506,7,True,False,2021,True,True,True,True,True,True
4500.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,241.0,6,True,False,2023,True,False,False,True,True,True
1400.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,126.0,7,True,False,2022,True,True,False,False,True,True
4500.0,3,3,3, Los Cacicazgos,Segundo Uso,Residencial,241.0,6,True,False,2023,False,False,False,True,False,True
1300.0,1,2,1, Bella Vista,Segundo Uso,Residencial,63.0,3,True,False,2023,True,True,False,True,True,False
1000.0,2,2,2, El Millón,Nueva,Residencial,107.0,3,True,False,2022,True,True,True,True,False,True
750.0,2,2,1, Gazcue,Segundo Uso,Residencial,150.5397022332506,3,False,False,2022,True,False,False,False,True,False
900.0,3,2,2, El Millón,Segundo Uso,Residencial,135.0,4,False,False,2022,False,False,False,False,False,False
1750.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,135.0,13,True,False,2023,True,True,True,False,True,True
950.0,2,2,2, Bella Vista,Segundo Uso,Residencial,150.5397022332506,5,True,False,2023,True,True,False,True,True,True
1100.0,1,1,1, El Vergel,Nueva,Residencial,150.5397022332506,6,True,False,2018,True,True,True,True,True,False
950.0,1,1,1, El Vergel,Nueva,Residencial,150.5397022332506,6,True,False,2018,True,True,True,True,True,False
4500.0,3,3,3, Av. Anacaona,Segundo Uso,Residencial,241.0,23,True,False,2020,True,False,True,True,True,True
1500.0,3,2,2, Gazcue,Segundo Uso,Residencial,150.0,3,True,False,2022,False,True,True,True,False,True
1250.0,3,2,2, Zona Universitaria,Nueva,Residencial,150.5397022332506,6,True,False,2024,True,False,False,True,True,True
4500.0,3,3,3, Mirador Sur,Segundo Uso,Residencial,241.0,3,True,False,2020,True,True,True,True,True,True
4500.0,3,3,3, Los Cacicazgos,Segundo Uso,Residencial,241.0,25,True,False,2023,True,True,True,True,True,True
493.0,3,2,2, Altos De Arroyo Hondo II,Segundo Uso,Residencial,115.0,2,False,False,2023,False,False,False,False,False,False
1400.0,2,2,2, Bella Vista,Nueva,Residencial,130.0,2,True,False,2024,True,True,True,True,True,True
2500.0,3,3,2, Bella Vista Norte,Nueva,Residencial,150.5397022332506,9,True,False,2023,True,False,True,True,True,True
1400.0,3,2,2, El Millón,Nueva,Residencial,150.5397022332506,4,True,False,2024,True,False,True,True,False,True
1400.0,2,2,1, Bella Vista Norte,Segundo Uso,Comercial,80.0,4,True,False,2023,True,True,True,True,False,True
1300.0,1,2,1, Serrallés,Segundo Uso,Residencial,81.0,8,True,False,2021,True,True,True,True,True,False
1400.0,3,2,2, Evaristo Morales,Nueva,Residencial,220.0,5,True,False,2022,True,True,False,False,False,True
2700.0,3,3,2, Av. Anacaona,Nueva,Residencial,170.0,9,True,True,2018,True,False,True,False,False,True
1200.0,2,1,1, Bella Vista Sur,Nueva,Residencial,125.0,4,True,False,2024,True,True,True,True,True,False
1050.0,1,1,1, Ensanche Naco,Segundo Uso,Residencial,150.5397022332506,6,True,False,2023,True,True,True,False,True,True
3500.0,3,3,3, Ensanche Paraíso,Nueva,Residencial,150.5397022332506,5,True,False,2020,True,True,True,True,False,False
1300.0,1,2,1, Serrallés,Segundo Uso,Residencial,81.0,7,True,False,2021,True,True,True,True,True,False
1600.0,2,2,2, La Esperilla,Segundo Uso,Residencial,100.0,6,True,False,2021,True,True,False,True,True,True
1750.0,3,3,2, Evaristo Morales,Nueva,Residencial,179.0,5,False,False,2024,True,False,True,True,True,False
800.0,1,2,1, Bella Vista Sur,Nueva,Residencial,68.0,4,True,False,2024,True,True,True,True,True,False
1700.0,3,3,2, Gazcue,Nueva,Residencial,150.5397022332506,3,True,False,2022,True,True,True,False,True,True
2000.0,3,3,2, Piantini,Nueva,Residencial,200.0,5,True,False,2021,False,False,False,False,False,True
1000.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,119.0,8,True,False,2022,True,True,False,True,False,True
900.0,3,2,2, El Millón,Segundo Uso,Residencial,135.0,4,False,False,2022,False,True,True,False,False,False
1250.0,1,2,1, Serrallés,Segundo Uso,Residencial,65.0,7,True,False,2021,True,True,True,True,True,False
1700.0,2,2,2, Evaristo Morales,Nueva,Residencial,106.0,7,True,False,2022,True,True,True,True,True,True
990.0,1,1,1, Piantini,Segundo Uso,Residencial,150.5397022332506,5,True,False,2021,True,True,False,False,True,True
10639.999999999985,1,1,1, Gazcue,Segundo Uso,Residencial,150.5397022332506,3,True,False,2022,True,True,True,True,False,True
1800.0,3,3,2, Bella Vista,Segundo Uso,Residencial,225.0,5,True,False,2023,True,False,False,False,False,True
1850.0,2,2,2, Serrallés,Segundo Uso,Residencial,150.5397022332506,12,True,False,2021,True,True,False,False,True,True
1250.0,1,2,1, Serrallés,Segundo Uso,Residencial,65.0,2,True,False,2021,True,True,True,True,True,False
1300.0,1,2,1, Serrallés,Segundo Uso,Residencial,81.0,8,True,False,2021,True,True,False,True,True,False
1750.0,3,3,2, Evaristo Morales,Nueva,Residencial,179.0,5,True,False,2022,False,False,False,True,False,True
2800.0,3,3,2, Av. Anacaona,Segundo Uso,Residencial,300.0,9,True,False,2020,True,False,True,False,True,False
1300.0,1,1,1, Piantini,Segundo Uso,Residencial,150.5397022332506,5,True,False,2021,True,True,True,True,True,True
1300.0,1,2,2, Piantini,Segundo Uso,Residencial,150.5397022332506,5,True,False,2021,True,True,True,True,True,False
1800.0,2,2,2, Bella Vista,Segundo Uso,Residencial,110.0,5,True,False,2022,True,True,False,True,True,True
1100.0,1,1,1, Gazcue,Segundo Uso,Residencial,150.5397022332506,3,True,False,2022,True,True,True,False,False,True
1200.0,3,3,2, Bella Vista,Segundo Uso,Residencial,63.0,5,False,False,2023,True,False,False,False,False,True
990.0,1,1,1, Serrallés,Segundo Uso,Residencial,150.5397022332506,7,False,False,2021,False,True,False,False,False,True
750.0,1,1,1, Ensanche Quisqueya,Segundo Uso,Residencial,150.5397022332506,5,True,False,2023,True,True,True,True,False,True
1400.0,2,2,1, Evaristo Morales,Segundo Uso,Residencial,126.0,5,False,False,2022,True,False,False,False,False,True
1400.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,220.0,2,True,False,2022,False,False,False,False,False,True
850.0,1,1,2, Piantini,Nueva,Residencial,65.0,2,False,False,2024,False,False,False,False,False,True
775.0,1,1,1, Zona Universitaria,Segundo Uso,Residencial,90.0,5,True,False,2020,True,False,False,False,False,True
1200.0,3,3,2, Mirador Sur,Segundo Uso,Residencial,140.0,4,True,False,2020,True,True,True,False,True,True
1200.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,134.0,6,True,False,2023,True,True,True,False,False,True
1400.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,220.0,2,True,False,2022,True,True,False,False,False,True
666.6666666666666,3,2,2, Atala,Segundo Uso,Residencial,120.0,2,False,False,2023,False,False,False,False,False,False
493.0,1,1,2, Zona Universitaria,Segundo Uso,Residencial,150.5397022332506,2,False,False,2024,False,False,False,False,False,False
1200.0,1,2,1, Serrallés,Nueva,Residencial,75.0,7,True,False,2021,True,True,True,True,True,False
1250.0,1,2,1, Serrallés,Nueva,Residencial,65.0,7,False,False,2023,False,False,False,True,False,False
1300.0,1,1,1, La Julia,Segundo Uso,Residencial,120.0,4,True,False,2021,True,True,True,True,True,True
1300.0,1,2,1, Serrallés,Segundo Uso,Residencial,81.0,8,True,False,2021,False,False,False,False,False,False
1150.0,2,2,2, Ensanche Naco,Nueva,Residencial,145.0,6,True,False,2023,True,True,True,True,True,True
1400.0,2,2,2, Evaristo Morales,Nueva,Residencial,220.0,2,True,False,2022,True,True,False,False,False,True
750.0,1,1,1, La Esperilla,Segundo Uso,Residencial,150.5397022332506,4,True,False,2021,True,True,True,False,True,False
583.3333333333334,2,2,1, El Millón,Segundo Uso,Residencial,70.0,3,False,False,2022,False,True,False,False,False,False
1200.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,180.0,5,True,False,2022,True,True,True,False,False,True
1750.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,134.0,13,True,False,2023,True,True,True,False,True,True
1300.0,1,1,1, Ensanche Paraíso,Segundo Uso,Residencial,58.0,6,True,False,2020,True,True,False,True,False,True
1850.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,150.5397022332506,7,True,False,2017,True,True,True,False,False,True
633.3333333333334,2,2,1,  Arroyo Hondo Viejo,Segundo Uso,Residencial,100.0,4,False,False,2024,False,True,True,False,False,False
2400.0,3,3,3, La Esperilla,Segundo Uso,Residencial,193.0,11,True,False,2019,True,True,False,True,True,True
1400.0,1,1,1, Piantini,Segundo Uso,Residencial,73.0,5,True,False,2020,False,True,True,True,False,True
1000.0,2,2,1, Evaristo Morales,Nueva,Residencial,90.0,5,True,False,2023,True,True,True,False,True,True
2200.0,2,2,1, Bella Vista,Nueva,Residencial,110.0,5,False,False,2023,False,False,False,True,False,True
1300.0,1,1,1, Bella Vista,Segundo Uso,Residencial,63.0,5,False,False,2023,False,False,False,True,False,False
2500.0,3,3,2, Serrallés,Segundo Uso,Residencial,95.0,5,True,False,2021,True,True,False,True,True,False
1800.0,2,2,2, Bella Vista,Nueva,Residencial,110.0,5,True,False,2023,True,True,True,True,True,True
1400.0,2,2,1, Evaristo Morales,Segundo Uso,Residencial,116.0,7,True,False,2024,False,False,False,True,True,True
2200.0,2,2,1, Bella Vista,Nueva,Residencial,110.0,5,True,False,2023,True,True,False,True,True,True
1300.0,1,1,1, La Esperilla,Nueva,Residencial,90.0,6,True,False,2021,False,True,False,True,True,False
1500.0,1,1,1, Evaristo Morales,Nueva,Residencial,150.5397022332506,5,True,False,2022,False,False,False,True,True,True
875.0,1,1,1, Gazcue,Segundo Uso,Residencial,58.0,3,True,False,2022,True,False,True,False,False,True
1700.0,2,2,2, Bella Vista,Nueva,Residencial,150.5397022332506,5,False,False,2023,False,False,False,True,True,False
1300.0,1,2,1, Bella Vista,Segundo Uso,Residencial,63.0,3,True,False,2023,True,True,True,True,True,False
1500.0,3,3,2, Evaristo Morales,Nueva,Residencial,150.5397022332506,5,False,False,2022,False,False,False,True,True,False
990.0,1,1,1, Serrallés,Segundo Uso,Residencial,70.0,7,True,False,2021,False,True,True,True,True,False
1400.0,2,2,1, Bella Vista,Nueva,Residencial,110.0,5,True,False,2023,True,True,False,False,False,False
850.0,1,1,1, Serrallés,Nueva,Residencial,66.0,6,True,False,2021,True,False,True,True,True,True
2250.0,2,2,2, Bella Vista,Nueva,Residencial,126.0,7,True,False,2024,True,True,False,True,True,True
1600.0,3,2,2, Av. Anacaona,Segundo Uso,Residencial,170.0,7,True,False,2020,True,True,True,False,False,True
750.0,1,1,1, El Millón,Segundo Uso,Residencial,150.5397022332506,4,True,False,2022,True,True,True,False,True,True
1080.0,3,2,1, Gazcue,Segundo Uso,Residencial,200.0,3,False,False,2022,False,False,False,False,False,False
800.0,3,2,1, Bella Vista,Nueva,Residencial,150.5397022332506,5,True,False,2023,False,True,True,False,False,False
1300.0,1,1,2, Ensanche Naco,Nueva,Residencial,79.0,6,True,False,2023,True,True,True,True,True,True
1600.0,2,2,2, Piantini,Segundo Uso,Residencial,145.0,11,True,False,2021,True,True,True,False,False,True
850.0,1,1,2, Piantini,Nueva,Residencial,68.0,10,True,False,2021,False,False,False,True,False,True
1300.0,1,1,1, Piantini,Segundo Uso,Residencial,62.0,5,False,False,2021,True,True,True,False,True,True
1200.0,1,2,1, Ensanche Naco,Nueva,Residencial,150.5397022332506,6,False,False,2023,False,False,False,True,False,False
1200.0,2,2,2, Evaristo Morales,Nueva,Residencial,150.5397022332506,7,False,False,2022,True,True,True,True,False,False
1000.0,1,1,1, La Esperilla,Segundo Uso,Residencial,150.5397022332506,2,True,False,2021,True,True,True,True,True,True
1800.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,3,True,False,2022,True,True,True,False,False,False
1250.0,1,1,1, Mirador Norte,Nueva,Residencial,55.0,2,True,False,2024,True,True,True,True,True,True
1200.0,2,2,2, Zona Universitaria,Segundo Uso,Residencial,110.0,5,True,False,2024,True,True,False,False,False,True
1450.0,2,2,2, La Esperilla,Segundo Uso,Residencial,135.0,4,True,False,2021,True,True,True,True,False,True
1450.0,2,2,2, La Esperilla,Segundo Uso,Residencial,135.0,4,True,False,2021,False,False,False,False,False,True
1550.0,1,2,1, Serrallés,Nueva,Residencial,70.0,6,True,False,2021,True,True,False,True,True,False
1450.0,1,2,1, Piantini,Segundo Uso,Residencial,64.0,9,True,False,2021,True,True,False,True,True,False
1300.0,1,1,1, Serrallés,Segundo Uso,Residencial,47.0,13,True,False,2021,True,True,False,True,True,True
3200.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,250.0,6,True,False,2023,True,True,True,True,True,True
850.0,1,1,1,  Arroyo Hondo Viejo,Nueva,Residencial,80.0,2,True,False,2024,True,True,True,True,False,True
2600.0,3,3,2, Malecón,Segundo Uso,Residencial,203.0,14,True,False,2019,True,True,True,True,True,True
1800.0,3,3,2, Bella Vista,Segundo Uso,Residencial,235.0,8,True,False,2023,True,True,False,False,False,True
833.3333333333334,3,2,1, El Millón,Segundo Uso,Residencial,135.0,2,True,False,2005,False,True,False,False,False,False
2600.0,3,3,3, Ensanche Naco,Segundo Uso,Residencial,180.0,6,True,False,2023,True,False,False,True,True,True
700.0,1,1,1, Av. Máximo Gómez,Nueva,Residencial,150.5397022332506,6,True,False,2023,True,False,False,False,False,False
3500.0,3,3,2, Los Cacicazgos,Nueva,Residencial,222.0,6,False,False,2024,False,True,False,True,True,True
1380.0,2,2,1, Av. Máximo Gómez,Segundo Uso,Residencial,150.5397022332506,11,True,False,2023,True,True,False,True,False,False
2800.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,325.0,6,True,False,2023,True,True,False,False,False,True
1250.0,1,1,1, Mirador Norte,Nueva,Residencial,55.0,2,True,False,2023,True,True,False,True,True,True
1250.0,3,2,2, Zona Universitaria,Nueva,Residencial,150.5397022332506,5,True,False,2024,True,False,False,True,False,False
2300.0,3,3,2, Piantini,Nueva,Residencial,150.5397022332506,5,True,False,2021,True,True,False,True,False,False
1250.0,1,1,1, Bella Vista,Nueva,Residencial,150.5397022332506,5,True,False,2023,True,False,False,True,True,False
1300.0,1,1,1, Los Cacicazgos,Nueva,Residencial,150.5397022332506,6,True,False,2023,True,False,True,True,True,False
493.0,1,1,2, Ensanche Naco,Nueva,Residencial,150.5397022332506,6,False,False,2023,True,False,False,True,False,False
2100.0,2,2,2, La Esperilla,Segundo Uso,Residencial,183.0,6,True,False,2021,True,True,False,True,True,True
800.0,4,1,1, Ensanche Naco,Nueva,Residencial,45.72,5,True,False,2024,True,True,False,True,True,False
1200.0,2,2,2, El Millón,Segundo Uso,Residencial,228.0,1,True,False,2015,True,False,False,False,False,True
2500.0,3,3,2, Los Cacicazgos,Segundo Uso,Comercial,222.0,4,True,False,2019,True,True,True,False,True,True
1600.0,2,2,2, Los Cacicazgos,Segundo Uso,Residencial,120.0,6,True,False,2023,True,True,True,True,True,True
1700.0,2,2,2, Piantini,Segundo Uso,Residencial,172.0,12,True,False,2021,True,True,True,True,True,True
900.0,1,1,1, Bella Vista Sur,Nueva,Residencial,150.5397022332506,4,True,False,2024,True,True,True,True,True,True
3000.0,3,3,2, Renacimiento,Nueva,Residencial,222.0,9,True,False,2023,True,True,True,True,True,True
800.0,3,2,1, El Millón,Segundo Uso,Residencial,150.5397022332506,2,False,False,2022,False,True,True,False,False,False
1400.0,2,2,1, Bella Vista,Nueva,Residencial,108.0,5,True,False,2023,True,True,True,True,True,False
1200.0,1,1,1, Mirador Norte,Segundo Uso,Residencial,79.0,5,True,False,2023,True,True,True,True,False,True
1800.0,2,2,2, Ensanche Naco,Nueva,Residencial,150.5397022332506,6,True,False,2023,True,True,False,True,True,False
900.0,1,1,1, Bella Vista,Segundo Uso,Residencial,60.0,5,True,False,2023,True,True,True,True,True,False
1000.0,2,2,2, Renacimiento,Segundo Uso,Residencial,150.5397022332506,6,False,False,2023,False,False,False,True,False,False
1000.0,2,2,2, El Millón,Nueva,Residencial,107.0,3,True,False,2024,True,True,True,True,False,True
1200.0,1,1,1, Evaristo Morales,Nueva,Residencial,70.0,9,True,False,2024,True,True,True,True,True,True
4000.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,240.0,6,True,False,2023,True,True,True,True,True,True
3500.0,3,3,3, Piantini,Segundo Uso,Residencial,225.0,5,True,False,2021,True,True,True,True,True,True
1300.0,1,2,1, Piantini,Segundo Uso,Residencial,150.5397022332506,5,True,False,2021,True,True,True,False,False,True
1300.0,2,1,2, Bella Vista,Nueva,Residencial,115.0,5,True,False,2024,True,True,True,True,True,False
1750.0,3,3,2, Renacimiento,Segundo Uso,Residencial,150.5397022332506,2,True,False,2023,True,True,True,True,True,True
2500.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,190.0,8,False,False,2022,False,False,False,True,False,True
850.0,1,1,1,  Arroyo Hondo Viejo,Nueva,Residencial,80.0,2,False,False,2024,False,False,False,True,False,True
750.0,1,1,1, Los Restauradores,Nueva,Residencial,150.5397022332506,4,False,False,2020,False,False,False,False,True,True
1700.0,2,2,1, Serrallés,Nueva,Residencial,80.0,8,True,False,2021,True,True,True,True,True,True
700.0,1,1,2, Bella Vista Sur,Segundo Uso,Residencial,80.0,2,True,False,2024,True,True,True,False,True,True
2000.0,2,2,2, Bella Vista,Segundo Uso,Residencial,150.5397022332506,9,True,False,2023,True,True,True,True,True,True
1850.0,2,2,2, Piantini,Nueva,Residencial,110.0,5,True,False,2023,True,True,True,True,True,True
750.0,2,1,1, Zona Universitaria,Segundo Uso,Residencial,115.0,2,False,False,2022,False,False,False,False,False,False
900.0,1,2,1, Evaristo Morales,Segundo Uso,Residencial,90.0,5,True,False,2022,True,False,False,False,False,False
850.0,1,1,1,  Arroyo Hondo Viejo,Nueva,Residencial,92.0,2,True,False,2024,True,True,False,True,False,True
1200.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,70.0,9,True,False,2022,False,True,True,True,True,True
1025.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,5,True,False,2022,True,True,False,True,True,True
850.0,1,2,1, Bella Vista,Segundo Uso,Residencial,66.0,5,False,False,2023,True,False,False,False,False,False
900.0,3,2,2, Piantini,Segundo Uso,Residencial,144.0,5,False,False,2021,False,False,False,False,False,False
1300.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,183.0,6,True,False,2023,True,True,True,False,False,True
1400.0,1,1,1, Piantini,Segundo Uso,Residencial,73.0,5,True,False,2024,False,False,False,True,False,True
1200.0,2,2,1, El Millón,Segundo Uso,Residencial,90.0,4,True,False,2022,True,True,True,False,True,True
750.0,1,1,1, Los Restauradores,Segundo Uso,Residencial,66.0,6,True,False,2020,True,True,True,False,True,True
2500.0,2,2,2, Enriquillo,Nueva,Residencial,136.0,7,True,False,2023,True,True,True,False,True,True
1400.0,2,2,2, La Esperilla,Segundo Uso,Residencial,120.0,4,True,False,2021,True,True,True,True,True,True
1400.0,1,1,1, Los Cacicazgos,Segundo Uso,Residencial,70.0,6,True,False,2023,True,True,True,True,True,True
3800.0,3,3,2, Bella Vista,Segundo Uso,Residencial,264.0,18,True,False,2020,True,True,True,False,False,True
900.0,2,2,2, Zona Universitaria,Segundo Uso,Residencial,96.0,7,True,False,2024,True,True,True,False,True,True
1350.0,1,2,1, Piantini,Segundo Uso,Residencial,70.0,11,True,False,2021,True,True,True,True,True,False
1300.0,2,2,2, Bella Vista Sur,Nueva,Residencial,120.0,3,True,False,2024,True,True,True,True,True,True
1200.0,2,2,1, Los Restauradores,Nueva,Residencial,95.0,3,True,False,2020,True,True,True,False,False,True
800.0,1,1,1, Mirador Sur,Segundo Uso,Residencial,60.0,3,True,False,2020,True,True,True,False,True,True
1200.0,3,2,2, Mirador Sur,Segundo Uso,Residencial,160.0,3,True,False,2020,True,True,True,False,False,True
875.0,1,1,1, El Millón,Segundo Uso,Residencial,67.0,3,True,False,2022,True,True,True,False,True,True
900.0,2,2,1, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,6,True,False,2022,True,True,True,False,False,True
2500.0,3,3,2, Evaristo Morales,Nueva,Mixto,190.0,8,True,False,2022,False,True,False,True,False,True
1100.0,3,2,1, Mirador Sur,Segundo Uso,Residencial,140.0,1,False,False,2020,False,True,True,False,False,True
1400.0,3,3,1, Evaristo Morales,Segundo Uso,Residencial,220.0,2,True,False,2022,True,True,True,False,False,True
1000.0,2,2,2, Bella Vista Norte,Segundo Uso,Residencial,150.5397022332506,2,True,False,2023,True,True,True,False,False,True
3200.0,3,3,3, Urb. Real,Nueva,Residencial,225.0,6,True,False,2022,True,True,True,True,True,True
2400.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,200.0,5,False,False,2022,False,False,False,False,True,False
10639.999999999985,2,2,1, Ensanche Naco,Nueva,Residencial,686.0,6,False,False,2023,True,False,False,True,False,False
2500.0,3,3,2, Evaristo Morales,Nueva,Residencial,190.0,8,True,False,2022,False,True,False,True,False,True
916.6666666666666,3,2,2, Gazcue,Segundo Uso,Residencial,270.0,3,False,False,2022,False,False,False,False,False,False
2500.0,2,2,1, Piantini,Nueva,Residencial,45.72,5,True,False,2021,True,False,False,False,False,False
1650.0,1,1,1, La Esperilla,Segundo Uso,Residencial,96.0,14,True,False,2021,True,True,True,True,True,True
